QUESTION_ID,QUESTION,ANS_LONG,IS_ON_TOPIC,ANS_SHORT
1000014191,how many people are living on Earth?,,FALSE,
1000014192,Why do I have to login to the app everytime I start it? It's very boring,,FALSE,
1000014193,did Watson winvjeapardy,,FALSE,
1000014194,"What is ""Watson on Watson""?","<h1 class=""topicTitle"">What is Watson on Watson?</h1> <p>Watson on Watson is an instance of Watson Engagement Advisor. It is a working sample application that can answer questions about products and technologies in the Watson group. The corpus includes both technical content and sales and marketing content.
</p>",TRUE,
1000014195,What is the capitol of North Carolina?,,FALSE,
1000112500,tell me about wcts,"<h1 class=""topicTitle"">What does WCTS stand for?</h1> <p>WCTS is an acronym for Watson Cloud Technology and Support, the team responsible for deploying, administering, and troubleshooting Watson as a Service for internal and external customers. The WCTS team was formerly known as Watson Managed Services (WMS). For more information about the WCTS team, visit their Community page:</p>
<p><a href=""http://ibm.biz/wctsmain"">http://ibm.biz/wctsmain</a>.</p><span>
</span>",TRUE,
1000014197,can you feel,,FALSE,
1000014198,Who would you do today,,FALSE,
1000014199,"Hi Watson,",,FALSE,
1000014200,:-),,FALSE,
1000014201,how is the weather in New york?,,FALSE,
1000014202,and what do you know about me?,,FALSE,
1000014203,can watson make a weather forecast?,,FALSE,
1000014204,what day is today?,,FALSE,
1000014205,excellent!,,FALSE,
1000014206,"and what about you, who you are?",,FALSE,
1000014207,which date is today?,,FALSE,
1000014208,how old I am?,,FALSE,
1000014209,date?,,FALSE,
1000014210,what is lean,,FALSE,
1000014211,how many times do people check facebook,,FALSE,
1000014212,what time is it in New York,,FALSE,
1000014213,What is the temperature in Las Vegas?,,FALSE,
1000014214,experience,,FALSE,
1000014215,how connect delphi with watson,,FALSE,
1000014216,What is silverpop,,FALSE,
1000014217,What is candidate answer?,,FALSE,
1000014218,how many candidate answer does Watson have?,,FALSE,
1000014219,Who does the inoformation put into Watson?,,FALSE,
1000014220,How many sales stuff are there in Australia?,,FALSE,
1000014221,How much does system z cost?,,FALSE,
1000014222,What are the current IBM marketing campaigns in Australia?,,FALSE,
1000014223,Sales material,,FALSE,
1000014224,What servers do we sell?,,FALSE,
1000014225,System z case studies,,FALSE,
1000014226,Watson specifications,,FALSE,
1000014227,Who is our biggest client?,,FALSE,
1000014228,Which client leases the highest amount from IBM?,,FALSE,
1000014229,what is analystics?,,FALSE,
1000014230,what are labor laws in the Philippines?,,FALSE,
1000014231,What is a mobile phone?,,FALSE,
1000014232,What type of leases does IBM offer?,,FALSE,
1000014233,why are there timezones?,,FALSE,
1000014234,what is an alphabet?,,FALSE,
1000014235,Where is the Philippines?,,FALSE,
1000014236,software group,,FALSE,
1000014237,Types of leases,,FALSE,
1000014238,what are timezon differences,,FALSE,
1000014239,when did columbus discover america?,,FALSE,
1000014240,timezones,,FALSE,
1000014241,what is the capital of the Philippines?,,FALSE,
1000014242,What skills are available in the Philippines?,,FALSE,
1000014243,how to use filenet,,FALSE,
1000014244,chari - man of ibm,,FALSE,
1000014245,chiar man of ibm,,FALSE,
1000014246,do i need to download a mobile app for sea?,,FALSE,
1000014247,watson gdf,,FALSE,
1000014248,what is GDF,,FALSE,
1000014249,what decisions,,FALSE,
1000014250,Give me client data,,FALSE,
1000014251,how do I maximise my salary?,,FALSE,
1000014252,what's the square root of 65?,,FALSE,
1000014253,how to fix engine stall,,FALSE,
1000014254,thanks watson,,FALSE,
1000014255,how many meeting does i have today,,FALSE,
1000014256,what decisions can I take using watson,,FALSE,
1000014257,1 plus 1,,FALSE,
1000014258,what is a clustered file system,,FALSE,
1000014259,What are data informed insights?,,FALSE,
1000014260,how many watsons is there,,FALSE,
1000014261,are you okay?,,FALSE,
1000014262,Can you kill,,FALSE,
1000014263,Can you compose,,FALSE,
1000014264,How smart can you et,,FALSE,
1000014265,Can you love,,FALSE,
1000014266,Can you sing,,FALSE,
1000014267,Are you religous,,FALSE,
1000014268,Can you die,,FALSE,
1000014269,Frank Zappa,,FALSE,
1000014270,Do you know led zeppelin,,FALSE,
1000014271,What music do you like,,FALSE,
1000014272,What is two times two,,FALSE,
1000014273,what is two square,,FALSE,
1000014274,Can you divide by 0,,FALSE,
1000014275,how can you help lifestyle,,FALSE,
1000014276,what is 2 squared,,FALSE,
1000014277,fetch,,FALSE,
1000014278,Do you believe in god?,,FALSE,
1000014279,do you like linux?,,FALSE,
1000014280,Can Watson solve compex problems ?,,FALSE,
1000014281,How many people are diagnosed with cancer in the United States each year?,,FALSE,
1000014282,What is the state flower in North Carolina,,FALSE,
1000014283,div.ibm-share-this {mso-style-name:ibm-share-this; mso-style-unhide:no; mso-margin-top-alt:auto; margin-right:0in; mso-margin-bottom-alt:auto; margin-left:0in; mso-pagination:widow-orphan; font-size:12.0pt; font-family:&quot;Times New Roman&quot;,,FALSE,
1000014284,Inc.,,FALSE,
1000014285,&quot;none&quot;); // pressrelease/38432.wss presskit/34710.wss update href attribute since inlcude share.jsp can't // get emailUrl in request or session scope var email = dojo.query(&quot;.ibm-email-link&quot;); if(email.length &gt; 0) { var hrefStr = &quot;http://www.ibm.com/vrm/bin/sendThisPage/Corporate_Press_Site_USEN.cgi?http_referer=http://www.ibm.com&quot; window.location.pathname; email[0].href = hrefStr; } }); [/script] &lt;script type=&quot;text/javascript&quot;&gt; dojo.ready(function() { var iframes = dojo.query(&quot;iframe&quot;); var objects = dojo.query(&quot;object&quot;); var embeds = dojo.query(&quot;object embed&quot;); if(navigator.userAgent.indexOf(&quot;MSIE&quot;)&gt;0) { objects.addContent('&lt;param name=&quot;wmode&quot; value=&quot;opaque&quot;&gt;'); for(var i=0; i&lt;objects.length; i  ) { dojo.attr(embeds[i],,FALSE,
1000014286,ITIM,,FALSE,
1000014287,How are you built,,FALSE,
1000014288,smart,,FALSE,
1000014289,which senses can you use,,FALSE,
1000014290,your infrastructure,,FALSE,
1000014291,when do you expect to be smarter than humans,,FALSE,
1000014292,How many ibm people build you,,FALSE,
1000014293,who leads Transformations,,FALSE,
1000014294,what is your current interest,,FALSE,
1000014295,what is BVA,,FALSE,
1000014296,which industry do you focus,,FALSE,
1000014297,what is business value assesement,,FALSE,
1000014298,how many questions did you answer so far?,,FALSE,
1000014299,why Dasha is so nice today?,,FALSE,
1000014300,what is your eyes color?,,FALSE,
1000014301,do you have eyes?,,FALSE,
1000014302,do you have brains?,,FALSE,
1000014303,how i can use watson in my work?,,FALSE,
1000014304,Why Michael doesn't trust in Watson?,,FALSE,
1000014305,what question can you answer correctly?,,FALSE,
1000014306,who is the ibmer who must load data into your brain?,,FALSE,
1000014307,who is my boss?,,FALSE,
1000014308,what is the age of mike rhodin?,,FALSE,
1000014309,how old am I?,,FALSE,
1000014310,what's the name of my manager?,,FALSE,
1000014311,zip code of your data center?,,FALSE,
1000014312,where is mike rhodin now?,,FALSE,
1000014313,who is the president of Mars?,,FALSE,
1000014314,what is the department where I work in?,,FALSE,
1000014315,where is Obama?,,FALSE,
1000014316,who is mr putin?,,FALSE,
1000014317,who is president?,,FALSE,
1000014318,who is maria shao?,,FALSE,
1000014319,quantun pc is a valiable investiment,,FALSE,
1000014320,delphi is compatible for watson applicabilities,,FALSE,
1000014321,what the best investiment in TI,,FALSE,
1000014322,how can i obtain the best return in my ti enviromment,,FALSE,
1000014323,is big data growing in Brazil,,FALSE,
1000014324,exp,,FALSE,
1000014325,exper,,FALSE,
1000014326,delphi works with watson,,FALSE,
1000014327,are you smart?,"<h1 class=""topicTitle"">How smart are you?</h1> <p>Watson is a learning system. Just like a student, it improves with training, experience, and access to better data. While there is no quantitative measurement of how &quot;smart&quot; Watson is, a variety of organizations are finding it to be a very valuable advisor in data-intensive situations. http://www.youtube.com/watch?v=np1sJ08Q7lw.</p><span>
</span>",TRUE,
1000014328,brazil will win the worldcup 2014,,FALSE,
1000014329,worldcup 2014 brazil,,FALSE,
1000014330,how many books do you read a day,,FALSE,
1000014331,smarter than a member of Mensa,,FALSE,
1000014332,how far will the level of the oceans rise in the next 10 years,,FALSE,
1000014333,What is a domain?,,FALSE,
1000014334,Do you have a last name?,,FALSE,
1000014335,worldcup 2014,,FALSE,
1000014336,Will Watson be able to predict climate changes and more extreme weather?,,FALSE,
1000014337,When was Watson discovered?,,FALSE,
1000014338,election brazil 2014,,FALSE,
1000014339,can Watson help me make a menu of food I can eat with all my food allergies?,,FALSE,
1000014340,How are you different from a VA,,FALSE,
1000014341,Will the market crash?,,FALSE,
1000014342,What smart are you?,,FALSE,
1000014343,Windows oracle or db2 ?,,FALSE,
1000014344,What is your website,"<h1 class=""topicTitle"">Where can I find out more about Watson?</h1> <p>To learn more about IBM Watson and Cognitive Systems, contact your IBM sales representative or visit www.ibmwatson.com.</p><span>
</span>",TRUE,
1000014345,What is your twitter adress?,,FALSE,
1000014346,who are the new york giants,,FALSE,
1000014347,What is 34 minus 5,,FALSE,
1000014348,What does IBM sell,,FALSE,
1000014349,Who is Adam Mastrelli,,FALSE,
1000014350,have you learnt about Telco industry?,,FALSE,
1000014351,what is the industry with more opportunities for you?,,FALSE,
1000014352,is there any other industry you like?,,FALSE,
1000014353,Have you learnt who I am?,,FALSE,
1000014354,tell me use cases for engaging applications,,FALSE,
1000014355,could you show me how much content do you know?,,FALSE,
1000014356,habour,,FALSE,
1000014357,who is ed,,FALSE,
1000014358,ed harbur,,FALSE,
1000014359,what is an instance,"<h1 class=""topicTitle"">How many servers does Watson use?</h1> <p>Today, an instance of Watson can run on a single Power P750 server. However, Watson is delivered as a cloud solution, and can be scaled to match client needs.
</p>",TRUE,
1000014360,who is cark,,FALSE,
1000014361,pseries,,FALSE,
1000014362,bluemix,,FALSE,
1000014363,blue mix?,,FALSE,
1000014364,lucy,,FALSE,
1000014365,when it started?,,FALSE,
1000014366,does watson lives?,,FALSE,
1000014367,how can I sell ITS services?,,FALSE,
1000014368,smarter commerce,,FALSE,
1000014369,when project watson begun?,,FALSE,
1000014370,gto,,FALSE,
1000014371,is this a demo?,,FALSE,
1000014372,how does data power authenticate,,FALSE,
1000014373,What are you for?,,FALSE,
1000014374,What question do you want me to ask you?,,FALSE,
1000014375,Who can use you?,,FALSE,
1000014376,Who is the leader of your project?,,FALSE,
